beer_id,beer_name,mash_type,brewer,batch_size,boil_size,efficiency
hoggetowne-pale-ale,[u'Hoggetowne Pale Ale'],[u'Partial Mash'],[u'sirmeowsalot'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
saison-du-rye-bbc7dd,[u'Saison du Rye'],[u'All Grain'],[u'Brett N Omyces'],[u'41.63952958'],[u'45.803482538'],[u'75.0']
backcrack-s-coffee-bipa-3bd5cb,"[u""Backcrack's Coffee BIPA""]",[u'All Grain'],[u'Backcrack'],[u'20.81976479'],[u'26.49788246'],[u'71.0']
melusine-hopricot,[u'Melusine - Hopricot'],[u'Extract'],[u'Curleez & ME'],[u'3.798'],[u'1.7'],[u'75.0']
light-saison-1,[u'Light Saison'],[u'Partial Mash'],[u'Eric Miller'],[u'7.987218855799999'],[u'9.3499670966'],[u'75.0']
cinnabon-brown-ale,[u'Cinnabon Brown Ale'],[u'Partial Mash'],[u'aglose45'],[u'13.211087112200001'],[u'16.5801035964'],[u'75.0']
dubbel-your-pleasure-bee347,[u'Dubbel Your Pleasure'],[u'Extract'],[u'Mathieu Gagne'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
citra-simcoe-ipa-1,[u'Citra-Simcoe IPA'],[u'Partial Mash'],[u'aglose45'],[u'11.6969224002'],[u'14.687397706399999'],[u'75.0']
pliny-clone-17,[u'Pliny Clone'],[u'All Grain'],[u'Chris Garner'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
barleywine-157,[u'Barleywine'],[u'Extract'],[u'Josh Maddox'],[u'3.3690164842'],[u'3.3707009924421003'],[u'75.0']
suck-my-hop,[u'suck my hop'],[u'All Grain'],[u'stickyjoe'],[u'18.9270589'],[u'23.658823625'],[u'57.0']
lemon-kolsch,[u'Lemon Kolsch'],[u'All Grain'],[u'KO Amps'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
batch-2-hefeweizen,[u'Batch #2 - Hefeweizen'],[u'Partial Mash'],[u'Alex Marshall'],[u'18.9270589'],[u'22.71247068'],[u'59.0']
moar-peppar-wheat,[u'Moar Peppar Wheat'],[u'Extract'],[u'Vizzie'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
smash-goldrush,[u'SMaSH GoldRush'],[u'Extract'],[u'SawMantis'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
nderdog-dunkels-weizenbock,[u'\xdcnderdog Dunkels-Weizenbock'],[u'Partial Mash'],[u'TJBAIHWL'],[u'18.9270589'],[u'22.2582212664'],[u'75.0']
old-leghumper-clone,[u'Old Leghumper Clone'],[u'All Grain'],[u'sideshow_ben'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
aba-5,[u'ABA'],[u'All Grain'],[u'youdontknowme'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
vegas-helles-15,"[u'""Vegas"" Helles 1.5']",[u'All Grain'],[u'ACDC Homebrew'],[u'22.71247068'],[u'26.737120484496'],[u'65.0']
holy-mole-nut-brown-ale,[u'Holy Mole Nut Brown Ale'],[u'All Grain'],[u'Adam'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
seans-american,"[u""Sean's American ""]",[u'Extract'],[u'seanmgranger'],[u'18.9270589'],[u'11.8483388714'],[u'75.0']
sweet-amber-ale,[u'Sweet Amber Ale'],[u'All Grain'],[u'NewSchoolThinkeryandBrewtank'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
abes-winter-beer,"[u""Abe's Winter Beer""]",[u'All Grain'],[u'Mark Forsman'],[u'18.9270589'],[u'21.766117735'],[u'70.0']
mint-cream-ale,[u'Mint Cream Ale'],[u'All Grain'],[u'peteophile44'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
dbb-ipa,[u'DBB IPA'],[u'All Grain'],[u'Charles Boucher'],[u'378.541178'],[u'473.1764725'],[u'70.0']
dipa-mk1,[u'DIPA MK1'],[u'Partial Mash'],[u'sam'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
zombie-crust,[u'Zombie Crust'],[u'Extract'],[u'JustinAAronson'],[u'18.9270589'],[u'23.091011857999998'],[u'75.0']
sir-fuddyduddy-bitter,[u'Sir Fuddyduddy Bitter'],[u'Extract'],[u'Devin Deaton'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
mad-ferm-100-brett-trois-ipa,[u'Mad Ferm 100% Brett Trois IPA'],[u'All Grain'],[u'Barricade Brewing'],[u'83.27905916'],[u'99.934870992'],[u'80.0']
the-best-beer-ive-ever-brewed,"[u""The best beer I've ever brewed.""]",[u'Extract'],[u'Dr. Feelgood'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
lavender-ipa-9,[u'lavender IPA'],[u'Extract'],[u'slinky'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
stunna-shades,[u'Stunna Shades'],[u'All Grain'],[u'deadhead'],[u'26.49788246'],[u'34.447247198'],[u'75.0']
07-cul-blanc,[u'07 - Cul blanc'],[u'All Grain'],[u'Lo Tich'],[u'10.0'],[u'14.4'],[u'75.0']
dark-chocolate-cherry-stout-2,[u'Dark Chocolate Cherry Stout'],[u'Partial Mash'],[u'KBald77'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
the-four-gospels-azacca,[u'The Four Gospels: Azacca'],[u'Extract'],[u'Darby Rose Brewing'],[u'18.9270589'],[u'20.81976479'],[u'75.0']
brown-ale-version-2,[u'Brown Ale version 2'],[u'All Grain'],"[u""Mugger's Ridge Brewery""]",[u'26.0'],[u'32.67'],[u'65.0']
delores-herbig,[u'Delores Herbig'],[u'Partial Mash'],[u'ModemMisuser'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
intastella,[u'Intastella'],[u'Partial Mash'],[u'chesterdesmond'],[u'22.71247068'],[u'27.254964816'],[u'75.0']
high-centennial-ipa,[u'High Centennial IPA'],[u'Partial Mash'],[u'Brothers Brew'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
howlets-wing-ii,"[u""Howlet's Wing II""]",[u'All Grain'],[u'plankton'],[u'20.81976479'],[u'27.065694227'],[u'65.0']
kiwi-ipa-13,[u'Kiwi IPA'],[u'All Grain'],[u'Nephilium'],[u'18.9270589'],[u'20.81976479'],[u'65.0']
wiz-banger-ipa-2011-04-14-version-4,[u'Wiz Banger IPA (2011-04-14 version) [alt] [alt] [alt] [alt]'],[u'Partial Mash'],[u'proskills'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
chubby-checker,[u'Chubby Checker'],[u'Extract'],[u'deez nutz'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
clear-eyed-porter,[u'Clear Eyed Porter'],[u'Partial Mash'],[u'Doug Chapman'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
winter-pale-4,[u'Winter Pale'],[u'All Grain'],[u'Sudssucker'],[u'20.81976479'],[u'27.325941286875'],[u'72.0']
amber-ale-2013-01-14,[u'Amber Ale (2013-01-14)'],[u'All Grain'],[u'nkallman'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pale-ale-164,[u'Pale Ale'],[u'Partial Mash'],[u'Kyle'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
star-of-bacchus,[u'Star of Bacchus'],[u'Partial Mash'],[u'sidecar'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sweet-stout-a8204b,[u'Sweet Stout'],[u'All Grain'],[u'jserluco'],[u'19.873411845'],[u'25.551529515'],[u'75.0']
c-ipa-1,[u'C IPA'],[u'Partial Mash'],[u'Koryulle'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
hefeweizen-switch,[u'Hefeweizen switch'],[u'Partial Mash'],[u'Arun R'],[u'17.03435301'],[u'21.3118683214'],[u'75.0']
pre-summer-wheat,[u'Pre-Summer Wheat'],[u'Extract'],[u'Aaronrho83'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
mango-saison-12,[u'Mango Saison'],[u'All Grain'],[u'Stevie Ray'],[u'37.8541178'],[u'45.42494136'],[u'75.0']
reconditioned,[u'Reconditioned'],[u'All Grain'],[u'Scoobs83'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
galaxy-of-hoppiness,[u'Galaxy of Hoppiness'],[u'Partial Mash'],[u'JB'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
brown-ale-1-kiss-my-brown-ale,[u'Brown Ale #1: Kiss My Brown Ale'],[u'All Grain'],[u'Brian Bureson'],[u'41.6016754622'],[u'62.45929437'],[u'80.0']
first-american-pale-ale,[u'First American Pale Ale'],[u'Partial Mash'],[u'todda00'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
delta-amber-half-scale,[u'Delta Amber Half Scale'],[u'All Grain'],[u'Shpooon'],[u'14.0'],[u'3.38'],[u'75.0']
british-bitter-3,[u'British Bitter'],[u'Extract'],[u'Sam Crickenberger'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
british-bitter,[u'British Bitter'],[u'All Grain'],[u'guybers'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
six-feet-deep-2010-08-13-version,[u'Six Feet Deep (2010-08-13 version)'],[u'Partial Mash'],[u'johnboy'],[u'30.28329424'],[u'37.8541178'],[u'75.0']
belgian-biscuity-dubbel,[u'Belgian Biscuity Dubbel'],[u'All Grain'],[u'Brian B'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
fajita-fest-ipa,[u'Fajita Fest IPA'],[u'All Grain'],[u'mwmw'],[u'20.81976479'],[u'26.0436330464'],[u'70.0']
140-xinjiang-cascade-pa,[u'140 Xinjiang Cascade PA'],[u'All Grain'],[u'brewolero'],[u'3.8'],[u'2.1'],[u'72.0']
sinister-black-ale,[u'Sinister Black Ale'],[u'All Grain'],[u'BRNZ42'],[u'22.71247068'],[u'28.39058835'],[u'65.0']
15-min-american-lager,[u'15-min American Lager'],[u'All Grain'],[u'bunnell'],[u'18.9270589'],[u'19.911265962799998'],[u'70.0']
bcs-series-6-saison-25b,[u'BCS Series 6: Saison 25B'],[u'All Grain'],[u'Cavie'],[u'20.81976479'],[u'27.065694227'],[u'60.0']
tipple-dubbel,[u'Tipple Dubbel'],[u'All Grain'],[u'Derplaney'],[u'20.81976479'],[u'27.065694227'],[u'75.0']
heavy-tits-oktoberfest,[u'Heavy Tits Oktoberfest'],[u'All Grain'],[u'Tristan Woodsmith'],[u'35.96141191'],[u'44.9706919464'],[u'90.0']
triple-crown-esb,[u'Triple Crown ESB'],[u'All Grain'],[u'Buckeye780'],[u'18.9270589'],[u'22.71247068'],[u'74.0']
imperial-stout-bourbon-barrel,[u'Imperial Stout Bourbon Barrel'],[u'All Grain'],[u'bjerkega'],[u'10.977694161999999'],[u'15.734694965533345'],[u'70.0']
armed-and-dangerous-2xipa,[u'Armed and Dangerous 2xIPA'],[u'All Grain'],[u'Cliff Bumgarner'],[u'22.71247068'],[u'28.39058835'],[u'78.0']
english-smoked-nut-brown-2011-11-,[u'English smoked nut brown (2011-11-25 version)'],[u'All Grain'],[u'baker140350'],[u'18.9270589'],[u'23.658823625'],[u'85.0']
centennial-extra-pale-ale,[u'Centennial Extra Pale Ale'],[u'Partial Mash'],[u'Anonymous'],[u'20.100536551799998'],[u'25.0594259836'],[u'75.0']
centennial-amber-ale,[u'Centennial Amber Ale'],[u'Partial Mash'],[u'Bubblejack'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
tasteys-janets-brown-ale-almost-6-gal-version,"[u""Tastey's Janet's Brown Ale (almost) (6-gal. version)""]",[u'All Grain'],[u'Sternewirth Brewing'],[u'22.71247068'],[u'28.39058835'],[u'70.0']
irreveraent-ipa,[u'Irreveraent IPA'],[u'Partial Mash'],[u'Brian Mather'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
hop-the-pond-ipa,[u'Hop the Pond IPA'],[u'Partial Mash'],[u'MT'],[u'20.81976479'],[u'14.573835353'],[u'75.0']
super-45-hefe,[u'Super 45 Hefe'],[u'Partial Mash'],[u'Kevin Townsend'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
pqs-oatmeal-stout,"[u""PQ's Oatmeal Stout""]",[u'Partial Mash'],[u'Quicker'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
saison-269,[u'Saison'],[u'All Grain'],[u'Rambleon'],[u'18.9270589'],[u'27.0278401092'],[u'75.0']
citra-chinook-ipa-1,[u'Citra/Chinook IPA'],[u'Partial Mash'],[u'Troy Geary'],[u'20.81976479'],[u'24.983717748'],[u'70.0']
my-two-hearted-ipa,[u'My Two Hearted IPA'],[u'All Grain'],[u'Daniel Aasboe'],[u'26.0'],[u'32.52'],[u'75.0']
brassin-3,[u'Brassin #3'],[u'Partial Mash'],[u'Nick Mart'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
argyle-socks,[u'Argyle Socks'],[u'All Grain'],[u'bigcitybrewer'],[u'18.9270589'],[u'23.658823625'],[u'70.0']
olde-skrams-barleywine,"[u""Olde Skram's Barleywine""]",[u'All Grain'],[u'point2bac'],[u'9.5013835678'],[u'23.658823625'],[u'55.0']
back-from-the-red-a2d972,[u'Back from the Red'],[u'Partial Mash'],[u'dharkhades'],[u'18.9270589'],[u'23.091011857999998'],[u'75.0']
belgian-witbier-15,[u'Belgian Witbier'],[u'All Grain'],[u'Bitterly Balanced'],[u'18.9270589'],[u'27.0278401092'],[u'70.0']
scottish-export-ale-1,[u'Scottish Export Ale'],[u'Extract'],[u'invisiblebob8616'],[u'20.81976479'],[u'10.220611806'],[u'75.0']
brown-ale-47,[u'Brown Ale'],[u'Partial Mash'],[u'Todd'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
sturgeons-stout,"[u""Sturgeon's Stout""]",[u'Partial Mash'],[u'Darron & Addie Sturgeon'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
none-more-black,[u'None more black'],[u'All Grain'],[u'anonymous brewer guy'],[u'18.9270589'],[u'25.2486965726'],[u'75.0']
hibisctits-mcgee,[u'HIBISCTITS MCGEE'],[u'All Grain'],[u'MatrixSnareUC'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
snow-goose-sort-of-clone,[u'Snow Goose - Sort of clone'],[u'Partial Mash'],[u'dlyford'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
not-so-mild-brown,[u'Not So Mild Brown'],[u'All Grain'],[u'DJ McConium'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
elephant-house,[u'Elephant House'],[u'All Grain'],[u'Bobby Orf'],[u'21.9932424418'],[u'27.444235405'],[u'75.0']
american-stout-d145c9,[u'American Stout'],[u'All Grain'],[u'Adam Rochette'],[u'9.46352945'],[u'10.220611806'],[u'65.0']
kriss-hop-bomb,"[u""Kris's Hop Bomb""]",[u'Partial Mash'],[u'sdls1603'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
candi-red-ipa,[u'Candi Red IPA'],[u'Extract'],[u'Matt Downer'],[u'23.0'],[u'6.688'],[u'75.0']
hop-scotch-ale-clone,[u'Hop Scotch Ale - Clone'],[u'Partial Mash'],[u'Kevin Parker'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
not-quite-blonde-ale,[u'Not Quite Blonde Ale'],[u'Extract'],[u'kbwiv'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
jacks-brown-ale,"[u""Jack's Brown Ale""]",[u'All Grain'],[u'Anonymous'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
jap-s-eye,"[u""Jap's Eye""]",[u'All Grain'],[u'jaydventer'],[u'20.0'],[u'6.38'],[u'55.0']
sweetheart-stout,[u'Sweetheart Stout'],[u'Partial Mash'],[u'Michael Durant'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
funky-buddha-porter,[u'Funky Buddha Porter'],[u'Partial Mash'],[u'littmand'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
tropical-galactic-ipa,[u'Tropical Galactic IPA'],[u'Partial Mash'],[u'Ian'],[u'18.9270589'],[u'23.658823625'],[u'41.0']
dig-daddys-pre-rapture-amber-ale,"[u""Dig Daddy's Pre Rapture Amber Ale""]",[u'Partial Mash'],[u'Al Snyder'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
john-hopkins-ipa,[u'John HOPkins IPA'],[u'All Grain'],[u'Explosiblebrewing'],[u'13.24894123'],[u'15.898729476000002'],[u'75.0']
stumbler-tumbler-clone,[u'Stumbler (Tumbler Clone)'],[u'Partial Mash'],[u'usafJayhawk'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
robust-porter-f70ce6,[u'Robust Porter'],[u'All Grain'],[u'thbeard1'],[u'11.734776518'],[u'14.006023586000001'],[u'70.0']
mild-concussion,[u'Mild Concussion'],[u'All Grain'],[u'fishcake'],[u'22.71247068'],[u'28.39058835'],[u'75.0']
simcoe-pale-ale-40,[u'Simcoe pale ale'],[u'All Grain'],[u'tegeberg'],[u'21.0'],[u'6.6045'],[u'78.0']
sun-double-steam,[u'Sun Double Steam'],[u'All Grain'],[u'hopley'],[u'16.9964988922'],[u'21.3118683214'],[u'85.0']
tausendsassa,[u'Tausendsassa'],[u'All Grain'],[u'GregR'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
boromir,[u'Boromir'],[u'All Grain'],[u'PilE of SkullS'],[u'19.684141256'],[u'23.6209695072'],[u'55.0']
turncloak-imperial-ipa,[u'Turncloak Imperial IPA'],[u'All Grain'],[u'RBCostanza'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
youngs-special-london-ale-clone-1,"[u""Young's Special London Ale Clone""]",[u'Partial Mash'],[u'carbon111'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
altbier-5,[u'Altbier'],[u'Partial Mash'],[u'Heidi'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
two-beaches,[u'Two Beaches'],[u'All Grain'],[u'Grand Beach Brewing'],[u'31.229647185'],[u'37.475576622'],[u'60.0']
belma-the-belgian-4-0,[u'Belma The Belgian 4.0'],[u'All Grain'],[u'MockY'],[u'24.60517657'],[u'29.147670706'],[u'80.0']
naomis-nectar,"[u""Naomi's Nectar""]",[u'All Grain'],[u'bigryan047'],[u'11.35623534'],[u'13.627482408'],[u'65.0']
white-girl-wasted-2-d9e3ee,[u'White Girl Wasted 2'],[u'All Grain'],[u'seandamnit'],[u'20.81976479'],[u'24.983717748'],[u'70.0']
tentative-oktoberfest,[u'Tentative Oktoberfest'],[u'Partial Mash'],[u'PowderedToast'],[u'39.7089695722'],[u'59.620235535'],[u'75.0']
the-arab-pale,[u'The Arab Pale'],[u'All Grain'],[u'Splintered Oak Farms'],[u'37.8919719178'],[u'47.31764725'],[u'70.0']
rusian-doll-clone-cada0f,[u'Rusian Doll Clone'],[u'All Grain'],[u'Houbrewdude'],[u'20.81976479'],[u'26.876423638'],[u'75.0']
orange-ya-hoppy-iipa,[u'Orange Ya Hoppy IIPA'],[u'Extract'],[u'Drew Taylor'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
kodiak-winter-wheat,[u'Kodiak Winter Wheat'],[u'Partial Mash'],[u'Phil Murray'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
muddy-waters-brown,[u'Muddy Waters Brown'],[u'All Grain'],[u'KO Amps'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
honey-wheat-30,[u'Honey Wheat'],[u'Partial Mash'],[u'lohs'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
gingerbread-stout-12,[u'Gingerbread Stout'],[u'All Grain'],[u'Mike Anders'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
czech-yourself-1,[u'Czech Yourself'],[u'All Grain'],[u'Shut Up And Drink! Brewery'],[u'18.9270589'],[u'23.658823625'],[u'66.0']
the-doctor-cranberry-maibock,[u'The Doctor: Cranberry Maibock'],[u'Extract'],[u'neonwinter'],[u'7.608677677799999'],[u'9.46352945'],[u'75.0']
african-amber-clone-mac-and-jacks-brewery,"[u""African Amber Clone (Mac & Jack's Brewery)""]",[u'Partial Mash'],[u'Aaron Sullivan'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
dipa-1-8,[u'DIPA 1'],[u'All Grain'],[u'tschup0'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
falcon-punch-1,[u'Falcon Punch!'],[u'Extract'],[u'ZombieHK'],[u'18.9270589'],[u'22.4853459732'],[u'75.0']
oldtimers-rv-pale-ale,[u'Oldtimers RV Pale Ale'],[u'Partial Mash'],[u'dukeredhair'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
imp-of-the-perverse-imperial-ipa,[u'Imp of the Perverse Imperial IPA'],[u'All Grain'],[u'mohawkguitars'],[u'20.81976479'],[u'26.0436330464'],[u'70.0']
summer-wheatley,[u'Summer Wheatley'],[u'Partial Mash'],[u'Heidi'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
ipa-1-20,[u'IPA #1'],[u'Partial Mash'],[u'NounPlusNumber'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
little-red-sports-car,[u'Little Red Sports Car'],[u'Partial Mash'],[u'Kyle Imwalle'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
bock-partigyle-version,[u'bock (partigyle version)'],[u'All Grain'],[u'clearlydiluted'],[u'20.781910672200002'],[u'104.09882395'],[u'75.0']
summer-extravanganza-2015-hoppy-red-ale,[u'Summer Extravanganza 2015 - Hoppy Red Ale'],[u'All Grain'],[u'drichards27'],[u'24.60517657'],[u'30.7564707125'],[u'75.0']
zest-ipa-10-gallon,[u'Zest IPA 10 Gallon'],[u'All Grain'],[u'Esus'],[u'41.63952958'],[u'49.21035314'],[u'83.0']
wits-end-c83c9e,[u'Wits End'],[u'Extract'],[u'bartman92'],[u'18.9270589'],[u'17.03435301'],[u'75.0']
badious-ale,[u'Badious Ale'],[u'Extract'],[u'uberaeth'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
bourbon-barrel-aged-stout,[u'Bourbon Barrel Aged Stout'],[u'All Grain'],[u'abrenneman'],[u'13.211087112200001'],[u'18.9270589'],[u'66.0']
summertime-cream-ale,[u'Summertime cream ale'],[u'All Grain'],[u'Mike Prewitt'],[u'22.71247068'],[u'28.39058835'],[u'70.0']
sierra-nevada-pale-ale-byo-clone-1,[u'Sierra Nevada Pale Ale BYO Clone'],[u'All Grain'],[u'Jim'],[u'20.0'],[u'6.468'],[u'75.0']
holy-grail-pale-ale,[u'Holy Grail Pale Ale'],[u'Partial Mash'],[u'lowlyjanitor'],[u'23.0'],[u'6.384'],[u'75.0']
untitled-american-ipa-170794,[u'Untitled American IPA 170794'],[u'All Grain'],[u'Crumley'],[u'75.7082356'],[u'100.9569321726'],[u'75.0']
ahtanum-ipa-3,[u'Ahtanum IPA'],[u'All Grain'],[u'jorgenah'],[u'19.986974198400002'],[u'25.0594259836'],[u'75.0']
mike-ale-spicy-pinacowitbier,[u'Mike-Ale Spicy Pinacowitbier'],[u'Partial Mash'],[u'Mike Jewel'],[u'56.7811767'],[u'70.976470875'],[u'37.5']
first-round-imperial-ipa,[u'First Round Imperial IPA'],[u'Partial Mash'],[u'jwalkertrumble'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
washington-public-ale,[u'Washington Public Ale'],[u'Partial Mash'],[u'wslocumb'],[u'18.9270589'],[u'11.8483388714'],[u'75.0']
hefeweizen-iv-1,[u'Hefeweizen IV'],[u'All Grain'],[u'SZinner'],[u'22.71247068'],[u'23.658823625'],[u'71.0']
vanilla-bean-cold-brew-coffee-robust-porter,[u'Vanilla Bean/Cold-brew Coffee Robust Porter'],[u'All Grain'],[u'Amalgamation Brewing'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
1st-custom,[u'1st custom'],[u'Partial Mash'],[u'dave blackman'],[u'3.78541178'],[u'4.731764725'],[u'75.0']
broken-paddle-ipa-ef7888,[u'Broken Paddle IPA'],[u'All Grain'],[u'JP'],[u'41.63952958'],[u'49.967435496'],[u'80.0']
04-blondinette,[u'04 - Blondinette'],[u'Extract'],[u'Lo Tich'],[u'15.0'],[u'14.4'],[u'75.0']
the-pale-king-10,[u'The Pale King 1.0'],[u'Partial Mash'],[u'Bryan'],[u'18.9270589'],[u'11.8483388714'],[u'75.0']
10-ounce-ipa,[u'10 Ounce IPA'],[u'All Grain'],[u'rexngamotu'],[u'21.9932424418'],[u'27.444235405'],[u'75.0']
gaelic-ale-51fb11,[u'Gaelic Ale'],[u'All Grain'],[u'Ethan & Allison'],[u'20.81976479'],[u'24.983717748'],[u'75.0']
2014-escape-from-milwaukee,[u'2014 - Escape From Milwaukee'],[u'All Grain'],[u'guityler83'],[u'22.71247068'],[u'25.8922165752'],[u'73.0']
100-black-ipa,[u'100 Black IPA'],[u'Partial Mash'],[u'gasmask'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
belgian-cherry-double,[u'Belgian Cherry Double'],[u'All Grain'],[u'ole_66'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
lizs-british-nut-brown,"[u""Liz's British Nut Brown""]",[u'All Grain'],[u'Martin'],[u'18.9270589'],[u'22.71247068'],[u'75.0']
blonde-ale-nr-2,[u'Blonde Ale nr. 2'],[u'All Grain'],[u'Anders'],[u'15.0'],[u'18.93'],[u'65.0']
alumni-amber,[u'Alumni Amber'],[u'Partial Mash'],[u'kinkothecarp'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
narwhal-esb,[u'Narwhal ESB'],[u'All Grain'],[u'Ryan Freshley'],[u'17.03435301'],[u'21.3118683214'],[u'75.0']
summit-or-other,[u'Summit Or Other'],[u'All Grain'],[u'flibbble'],[u'55.0'],[u'16.7095'],[u'75.0']
the-goat,[u'the goat'],[u'Partial Mash'],[u'chad0506'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
hefeweizen-b19f56,[u'Hefeweizen'],[u'All Grain'],[u'Spencer'],[u'20.81976479'],[u'29.336941295'],[u'65.0']
simple-tripel-2,[u'Simple Tripel'],[u'Partial Mash'],[u'John Reilly'],[u'20.781910672200002'],[u'26.0436330464'],[u'75.0']
a-blonde-for-kate-and-johann,[u'A Blonde For Kate & Johann'],[u'All Grain'],[u'Chris McNally'],[u'22.71247068'],[u'28.39058835'],[u'67.0']
st-albert-dunkelweizen-2664db,[u'St. Albert Dunkelweizen'],[u'All Grain'],[u'Sterling Archer'],[u'19.0'],[u'6.12'],[u'60.0']
2x-bock-draft,[u'2x Bock (Draft)'],[u'All Grain'],"[u""The Obscure Presidents' Ale Society""]",[u'17.980705955'],[u'21.576847146000002'],[u'70.0']
bytown-bitter-2011-11-11-version,[u'Bytown Bitter (2011-11-11 version)'],[u'Partial Mash'],[u'CdnBeerDude'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
new-years-day-imperial-ipa,"[u""New Year's Day Imperial IPA""]",[u'All Grain'],[u'shaunmarion'],[u'20.81976479'],[u'27.065694227'],[u'65.0']
affligem-abbey-tripel-1,[u'Affligem Abbey Tripel'],[u'Partial Mash'],[u'ely112'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
isis-imperial-3-gallon,[u'Isis Imperial - 3 Gallon'],[u'Partial Mash'],[u'Darren U'],[u'11.3940894578'],[u'14.195294175'],[u'75.0']
red-ricket,[u'Red Ricket'],[u'Partial Mash'],[u'petemanza'],[u'18.9270589'],[u'22.71247068'],[u'70.0']
midwest-amarillo-pale-1,[u'Midwest Amarillo Pale'],[u'Extract'],[u'Dr. Feelgood'],[u'18.9270589'],[u'23.658823625'],[u'75.0']
black-ipa-582,[u'Black IPA'],[u'Extract'],[u'jgarciaz'],[u'20.81976479'],[u'26.0436330464'],[u'75.0']
brat-lager,[u'Brat Lager'],[u'Extract'],[u'megawaly'],[u'23.0'],[u'7.296'],[u'75.0']
demi-god-ryepa,[u'Demi-God RyePA'],[u'All Grain'],[u'HypnotiQ'],[u'18.9270589'],[u'34.06870602'],[u'42.0']
