beer_id,beer_name,name,origin,alpha,beta,amount,use,form,time,notes
centennial-esb-1,[u'Centennial ESB'],[],[],[],[],[],[],[],[],[]
centennial-esb-1,[u'Centennial ESB'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'14.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
centennial-esb-1,[u'Centennial ESB'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'50.0'],[u'Boil'],[u'Pellet'],[u'15'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
out-of-touch-oatemeal-stout,[u'Out of Touch Oatemeal Stout'],[],[],[],[],[],[],[],[],[]
uerige-alt-5-gallon-version-1,[u'Uerige Alt (5 gallon version)'],[],[],[],[],[],[],[],[],[]
uerige-alt-5-gallon-version-1,[u'Uerige Alt (5 gallon version)'],[u'Perle (US)'],[u'United States'],[u'8.2'],[],[u'0.038000009993999995'],[u'Boil'],[u'Pellet'],[u'50'],[]
uerige-alt-5-gallon-version-1,[u'Uerige Alt (5 gallon version)'],[u'Spalt (DE)'],[u'Germany'],[u'4.7'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'10'],[]
dammit-dan-stout,[u'Dammit Dan Stout'],[],[],[],[],[],[],[],[],[]
dammit-dan-stout,[u'Dammit Dan Stout'],[u'Hallertau (DE)'],[u'Germany'],[u'6.0'],[],[u'0.00850485'],[u'Boil'],[u'Pellet'],[u'60'],[]
dammit-dan-stout,[u'Dammit Dan Stout'],[u'Galena (US)'],[u'United States'],[u'13.4'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'10'],"[u""A cultivar developed in 1968 from Brewer's Gold by open pollination in Idaho. An open pollination means that the male hop is unknown. The alpha acid content is relatively high\u201411.5 to 13.5%\u2014but its co-humulone content and its beta acid range are also high.""]"
party-dog-sierra-nevada-pa-clone,[u'Party Dog (Sierra Nevada PA clone)'],[],[],[],[],[],[],[],[],[]
party-dog-sierra-nevada-pa-clone,[u'Party Dog (Sierra Nevada PA clone)'],[u'Perle (US)'],[u'United States'],[u'7.75'],[],[u'0.0170097'],[u'Boil'],[u'Pellet'],[u'60'],[]
party-dog-sierra-nevada-pa-clone,[u'Party Dog (Sierra Nevada PA clone)'],[u'Magnum (US)'],[u'United States'],[u'13.0'],[],[u'0.0113398'],[u'Boil'],[u'Pellet'],[u'60'],[]
party-dog-sierra-nevada-pa-clone,[u'Party Dog (Sierra Nevada PA clone)'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
maris-otter-nelson-sauvin-smash,[u'Maris Otter / Nelson Sauvin SMaSH'],[],[],[],[],[],[],[],[],[]
maris-otter-nelson-sauvin-smash,[u'Maris Otter / Nelson Sauvin SMaSH'],[u'Nelson Sauvin'],[],[u'12.4'],[],[u'12.0'],[u'Boil'],[u'Pellet'],[u'60'],[]
maris-otter-nelson-sauvin-smash,[u'Maris Otter / Nelson Sauvin SMaSH'],[u'Nelson Sauvin'],[],[u'12.4'],[],[u'16.0'],[u'Boil'],[u'Pellet'],[u'30'],[]
maris-otter-nelson-sauvin-smash,[u'Maris Otter / Nelson Sauvin SMaSH'],[u'Nelson Sauvin'],[],[u'12.4'],[],[u'32.0'],[u'Boil'],[u'Pellet'],[u'10'],[]
kayleighs-raspberry-wheat,"[u""Kayleigh's Raspberry Wheat""]",[],[],[],[],[],[],[],[],[]
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[],[],[],[],[],[],[],[],[]
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[u'Centennial (US)'],[u'United States'],[u'10.0'],[],[u'30.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[u'Cascade (US)'],[u'United States'],[u'7.4'],[],[u'30.0'],[u'Boil'],[u'Pellet'],[u'45'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[u'Willamate'],[],[u'6.2'],[],[u'30.0'],[u'Boil'],[u'Pellet'],[u'15'],[]
cascadian-dark-ale-45,[u'Cascadian Dark Ale'],[u'Cascade'],[],[u'7.4'],[],[u'30.0'],[u'Boil'],[u'Pellet'],[u'2'],[]
red-ipa-46,[u'Red IPA'],[],[],[],[],[],[],[],[],[]
red-ipa-46,[u'Red IPA'],[u'Nugget (US)'],[u'United States'],[u'13.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Floral, resiny aroma and flavor. Primarily a bittering hop. Substitutes: Galena, Olympic.']"
red-ipa-46,[u'Red IPA'],[u'Citra (US)'],[u'United States'],[u'12.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
red-ipa-46,[u'Red IPA'],[u'Amarillo (US)'],[u'United States'],[u'8.8'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
red-ipa-46,[u'Red IPA'],[u'Citra (US)'],[u'United States'],[u'12.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
jamils-seb,"[u""Jamil's SEB""]",[],[],[],[],[],[],[],[],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[],[],[],[],[],[],[],[],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'60'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'55'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'50'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'45'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'40'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'35'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'30'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'25'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'20'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'15'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'10'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer'],[],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'5'],[]
thanksgiving-california-common,[u'Thanksgiving California Common'],[u'Northern Brewer (DE)'],[u'Germany'],[u'10.1'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'0'],[]
the-bees-knees-1,[u'The Bees Knees'],[],[],[],[],[],[],[],[],[]
the-bees-knees-1,[u'The Bees Knees'],[u'Mount Hood (US)'],[u'United States'],[u'6.5'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'75'],"[u'Soft American variety developed from Hallertau. Frequently used in styles that require only a subtle hop aroma (German/American lagers). Named for Mount Hood in Oregon. Substitutes: Liberty, Hallertau, Crystal.']"
the-bees-knees-1,[u'The Bees Knees'],[u'Mount Hood (US)'],[u'United States'],[u'6.5'],[],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Soft American variety developed from Hallertau. Frequently used in styles that require only a subtle hop aroma (German/American lagers). Named for Mount Hood in Oregon. Substitutes: Liberty, Hallertau, Crystal.']"
squirrel-nutkin-brown-ale,[u'Squirrel Nutkin Brown Ale'],[],[],[],[],[],[],[],[],[]
squirrel-nutkin-brown-ale,[u'Squirrel Nutkin Brown Ale'],[u'Fuggle (US)'],[u'United States'],[u'4.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
squirrel-nutkin-brown-ale,[u'Squirrel Nutkin Brown Ale'],"[u'Goldings, East Kent']",[],[u'5.0'],[],[u'0.02551455'],[u'Boil'],[u'Pellet'],[u'20'],[]
tailgate-pale-ale-mosaic-variety,[u'Tailgate Pale Ale (Mosaic Variety)'],[],[],[],[],[],[],[],[],[]
tailgate-pale-ale-mosaic-variety,[u'Tailgate Pale Ale (Mosaic Variety)'],[u'Glacier (US)'],[u'United States'],[u'6.0'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Low-cohumulone American Fuggle descendant. Substitutes: Eroica, Nugget, Olympic.']"
tailgate-pale-ale-mosaic-variety,[u'Tailgate Pale Ale (Mosaic Variety)'],[u'Mosaic\u2122 (US)'],[u'United States'],[u'12.5'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'10'],"[u'A complex array of tropical fruit, citrus, berry, herbal, earthy and pine characteristics. Released in 2012 by the Hop Breeding Company LLC\n']"
brown-porter-5,[u'Brown porter'],[],[],[],[],[],[],[],[],[]
session-red-1,[u'Session Red 1'],[],[],[],[],[],[],[],[],[]
session-red-1,[u'Session Red 1'],[u'Fuggle (US)'],[u'United States'],[u'4.5'],[],[u'0.028349530580924584'],[u'Boil'],[u'Pellet'],[u'60'],[]
session-red-1,[u'Session Red 1'],[u'Golding (UK)'],[u'United Kingdom'],[u'5.0'],[],[u'0.021262147935693424'],[u'Boil'],[u'Pellet'],[u'60'],[]
session-red-1,[u'Session Red 1'],[u'Willamette (US)'],[u'United States'],[u'5.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'20'],[]
session-red-1,[u'Session Red 1'],[u'Willamette (US)'],[u'United States'],[u'5.5'],[],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'10'],[]
baptism-pale-ale-mk1,[u'Baptism Pale Ale mk1'],[],[],[],[],[],[],[],[],[]
baptism-pale-ale-mk1,[u'Baptism Pale Ale mk1'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
baptism-pale-ale-mk1,[u'Baptism Pale Ale mk1'],[u'Willamette (US)'],[u'United States'],[u'4.75'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],[]
baptism-pale-ale-mk1,[u'Baptism Pale Ale mk1'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[],[],[],[],[],[],[],[],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Citra'],[],[u'14.2'],[],[u'7.0'],[u'First Wort'],[u'Pellet'],[u'60'],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Citra'],[],[u'14.2'],[],[u'10.0'],[u'Boil'],[u'Pellet'],[u'15'],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Citra'],[],[u'14.2'],[],[u'15.0'],[u'Boil'],[u'Pellet'],[u'10'],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Citra'],[],[u'14.2'],[],[u'15.0'],[u'Boil'],[u'Pellet'],[u'5'],[]
zombie-ritual-zombie-dust-clone-biab,[u'Zombie Ritual (Zombie Dust Clone) BIAB'],[u'Citra'],[],[u'14.2'],[],[u'20.0'],[u'Boil'],[u'Pellet'],[u'1'],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[],[],[],[],[],[],[],[],[]
drunken-santa-mad-elf-variant,[u'Drunken Santa (Mad Elf Variant)'],[u'Saaz (US)'],[u'United States'],[u'3.75'],[],[u'0.056699'],[u'Boil'],[u'Pellet'],[u'60'],[]
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[],[],[],[],[],[],[],[],[]
irish-red-ale-midwest-kit,[u'Irish Red Ale (Midwest kit)'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[],[],[],[],[],[],[],[],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'12.6'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'12.6'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'55'],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'12.6'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'50'],[]
sorachi-french-farmhouse-saison,[u'Sorachi French Farmhouse Saison'],[u'Sorachi Ace (JP)'],[u'Japan'],[u'12.6'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'45'],[]
scotch-ale-69,[u'Scotch Ale'],[],[],[],[],[],[],[],[],[]
scotch-ale-69,[u'Scotch Ale'],[u'Cascade (NZ)'],[u'New Zealand'],[u'5.9'],[],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],[u'This hops origins stem from an early US breeding program circa 1956 and was the first commercially bred hop to emerge from the USDA-ARS program when released in 1972. It was bred from crossing an English Fuggle with a male selection believed to have been a crossing of Fuggle with the Russian variety Serebrianka.']
blonde-ale-wlp007,[u'Blonde Ale WLP007'],[],[],[],[],[],[],[],[],[]
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[],[],[],[],[],[],[],[],[]
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'0.00708738264523116'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
breakwater-pale-ale-2,[u'Breakwater Pale Ale'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'0.00708738264523116'],[u'Boil'],[u'Pellet'],[u'45'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
