beer_id,beer_name,name,origin,alpha,beta,display_amount,amount,use,form,time,notes
german-pilsner-43,[u'German Pilsner'],[u'Spalt (DE)'],[u'Germany'],[u'4.8'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'20'],[]
german-pilsner-43,[u'German Pilsner'],[u'Hallertauer Mittelfr\xfch (DE)'],[u'Germany'],[u'3.5'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'20'],[]
german-pilsner-43,[u'German Pilsner'],[u'Spalt (DE)'],[u'Germany'],[u'4.8'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],[]
german-pilsner-43,[u'German Pilsner'],[u'Hallertauer Mittelfr\xfch (DE)'],[u'Germany'],[u'3.5'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],[]
smashing-german-blonde-with-a-perle-necklace,[u'SMaSHing German Blonde with a Perle Necklace'],[u'Perle (US)'],[u'United States'],[u'9.7'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'60'],[]
smashing-german-blonde-with-a-perle-necklace,[u'SMaSHing German Blonde with a Perle Necklace'],[u'Perle (US)'],[u'United States'],[u'9.7'],[],[u'0.25 oz'],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'10'],[]
smashing-german-blonde-with-a-perle-necklace,[u'SMaSHing German Blonde with a Perle Necklace'],[u'Perle (US)'],[u'United States'],[u'9.7'],[],[u'0.25 oz'],[u'0.007087375'],[u'Boil'],[u'Pellet'],[u'5'],[]
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'30'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'10'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Citra (US)'],[u'United States'],[u'13.65'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'1'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Centennial (US)'],[u'United States'],[u'10.5'],[],[u'1.0 oz'],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'14400'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
zombie-dust-ipa-clone,[u'Zombie Dust IPA Clone'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'14400'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
belgian-lemon-orange-wheat,[u'Belgian Lemon Orange Wheat'],[u'Citra (US)'],[u'United States'],[u'11.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'15'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
belgian-lemon-orange-wheat,[u'Belgian Lemon Orange Wheat'],[u'Citra (US)'],[u'United States'],[u'11.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'5'],"[u'Citra Brand is a registered trademark used with HBC 394 cv special aroma hop variety developed by the Hop Breeding Company (a joint venture between John I. Haas, Inc. and Select Botanicals Group, LLC). It was released in 2007. Citra Brand hops have fairly high alpha acids and total oil contents with a low percentage of cohumulone content. Citra Brand hops imparts interesting citrus and tropical fruit characters to beer.']"
german-pilsner-8,[u'German Pilsner'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.9'],[],[u'2.433906 oz'],[u'0.06900001814699999'],[u'Boil'],[u'Pellet'],[u'60'],[]
german-pilsner-8,[u'German Pilsner'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.9'],[],[u'1.022946 oz'],[u'0.029000007626999995'],[u'Boil'],[u'Pellet'],[u'20'],[]
german-pilsner-8,[u'German Pilsner'],[u'Saaz (CZ)'],[u'Czech Republic'],[u'3.9'],[],[u'1.022946 oz'],[u'0.029000007626999995'],[u'Boil'],[u'Pellet'],[u'5'],[]
ommegang-abbey-ale,[u'Ommegang Abbey Ale'],[u'Styrian Golding (SI)'],[u'Slovenia'],[u'5.4'],[],[u'1.25000134838906 oz'],[u'0.03543691322615565'],[u'Boil'],[u'Pellet'],[u'90'],[]
ommegang-abbey-ale,[u'Ommegang Abbey Ale'],[u'Styrian Golding (SI)'],[u'Slovenia'],[u'5.4'],[],[u'0.500000539355625 oz'],[u'0.014174765290462292'],[u'Boil'],[u'Pellet'],[u'1'],[]
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Chinook (US)'],[u'United States'],[u'12.0'],[],[u'1.4 oz'],[u'0.0396893'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Centennial (US)'],[u'United States'],[u'9.5'],[],[u'0.0 oz'],[u'0.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Columbus (US)'],[u'United States'],[u'15.0'],[],[u'0.0 oz'],[u'0.0'],[u'Boil'],[u'Pellet'],[u'60'],"[u'A high yielding, high alpha acid American bittering hop. Also known by the trade name Tomahawk. One of the ""Three Cs"" along with Cascade and Centennial. Like the others it is citrusy and slightly woody. Columbus has a very high amount of total oils, and can impart a \'resiny\' quality to a beer. Substitutes for bittering: Nugget, Chinook. Substitutes for aroma and flavor: Cascade, Centennial.']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Cascade (US)'],[u'United States'],[u'7.1'],[],[u'1.5 oz'],[u'0.04252424999999999'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Williamette (US)'],[u'United States'],[u'5.3'],[],[u'1.3 oz'],[u'0.036854349999999994'],[u'Boil'],[u'Pellet'],[u'20'],"[u'Popular American development in 1976 of the English Fuggle. Named for the Willamette Valley, an important hop-growing area. It has a character similar to Fuggle, but is more fruity and has some floral notes. Used in British and American ales. A recent taste-test comparison between Ahtanum and Willamette has described some similarity between the varieties.']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Cascade (US)'],[u'United States'],[u'7.1'],[],[u'3.0 oz'],[u'0.08504849999999999'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Amarillo (US)'],[u'United States'],[u'9.3'],[],[u'1.0 oz'],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'Popular American mid-range alpha acid variety with a unique and distinct aroma discovered growing ""wild"" (spontaneously) in one of their hop yards and developed by Virgil Gamache Farms in late 20th century. Also known as VGX001, its strain number. It is registered Brand VGXP01 cv.']"
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Willamette (US)'],[u'United States'],[u'5.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'7200'],[]
double-dawg-dare-ipa-v2,[u'Double Dawg Dare IPA V2'],[u'Cascade (US)'],[u'United States'],[u'7.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Dry Hop'],[u'Pellet'],[u'7200'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
proper-job,[u'Proper Job'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
proper-job,[u'Proper Job'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
proper-job,[u'Proper Job'],[u'Willamette (US)'],[u'United States'],[u'4.75'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'10'],[]
proper-job,[u'Proper Job'],[u'Cascade (US)'],[u'United States'],[u'5.75'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'0'],"[u'Very successful and well-established American aroma hop developed by Oregon State University\'s breeding program in 1956 from Fuggle and Serebrianker (a Russian variety), but not released for cultivation until 1972. Gives the distinct citrus/grapefruit aroma to the Pale Ale produced by California\'s Sierra Nevada Brewing Company, the best-selling American pale ale in the country. One of the ""Three Cs"" along with Centennial and Columbus. Named for the Cascade Range. Substitutes: Centennial and Columbus (but they have a higher Alpha Acid content).']"
proper-job,[u'Proper Job'],[u'Chinook (US)'],[u'United States'],[u'13.0'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'0'],"[u'This green bine cultivar (W-421-38) was released in May 1985 in Washington State and Idaho from a cross between a Petham Golding and a USDA-selected male (63012M). Slightly spicy and very piney. Its alpha acid content ranges from 12 to 14%. Substitutes for bittering: Eroica, Galena, Nugget. Substitutes for aroma and flavor: Southern Cross, Sticklebract.']"
proper-job,[u'Proper Job'],[u'Willamette (US)'],[u'United States'],[u'4.75'],[],[u'0.5 oz'],[u'0.01417475'],[u'Boil'],[u'Pellet'],[u'0'],[]
bells-two-hearted-beersmith,[u'Bells Two Hearted (BeerSmith)'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'1.0 oz'],[u'0.0283495'],[u'Boil'],[u'Pellet'],[u'60'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
bells-two-hearted-beersmith,[u'Bells Two Hearted (BeerSmith)'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'0.75 oz'],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'45'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
bells-two-hearted-beersmith,[u'Bells Two Hearted (BeerSmith)'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'0.75 oz'],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'30'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
bells-two-hearted-beersmith,[u'Bells Two Hearted (BeerSmith)'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'0.75 oz'],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'15'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
bells-two-hearted-beersmith,[u'Bells Two Hearted (BeerSmith)'],[u'Centennial (US)'],[u'United States'],[u'8.7'],[],[u'0.75 oz'],[u'0.021262124999999996'],[u'Boil'],[u'Pellet'],[u'0'],"[u'American aroma-type variety bred in 1974 and released in September 1990 by S.T. Kenny and C.E. Zimmermann, the breeders of this variety. Similar to Cascade and Chinook. The genetic composition is 3/4 Brewers Gold, 3/32 Fuggle, 1/6 East kent Golding, 1/32 Bavarian and 1/16 Unknown. One of the ""Three Cs"" along with Cascade and Columbus. Centennial is often referred to as a \'Super Cascade\', since it has a strong citrus aroma.']"
